sample,rgb,dmg,und,bkg,rgb_ok,dmg_ok,und_ok,bkg_ok,size_match
cl3w1xb36067f07aydeiz1xu0,/home/shared-data/AnnotierteBilder/cl3w1xb36067f07aydeiz1xu0/cl3w1xb36067f07aydeiz1xu0.jpg,/home/shared-data/AnnotierteBilder/cl3w1xb36067f07aydeiz1xu0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w1xb36067f07aydeiz1xu0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3w1xb36067f07aydeiz1xu0/background.png,True,True,True,True,True
cl600suixnt4x071a0i4vdppd,/home/shared-data/AnnotierteBilder/cl600suixnt4x071a0i4vdppd/cl600suixnt4x071a0i4vdppd.jpg,/home/shared-data/AnnotierteBilder/cl600suixnt4x071a0i4vdppd/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl600suixnt4x071a0i4vdppd/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl600suixnt4x071a0i4vdppd/background.png,True,True,True,True,True
cl4rb2zny10v8079g60yi9syj,/home/shared-data/AnnotierteBilder/cl4rb2zny10v8079g60yi9syj/cl4rb2zny10v8079g60yi9syj.jpg,/home/shared-data/AnnotierteBilder/cl4rb2zny10v8079g60yi9syj/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4rb2zny10v8079g60yi9syj/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4rb2zny10v8079g60yi9syj/background.png,True,True,True,True,True
cl1w42gpt3kb110b1e8xf3hx3,/home/shared-data/AnnotierteBilder/cl1w42gpt3kb110b1e8xf3hx3/cl1w42gpt3kb110b1e8xf3hx3.jpg,/home/shared-data/AnnotierteBilder/cl1w42gpt3kb110b1e8xf3hx3/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w42gpt3kb110b1e8xf3hx3/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1w42gpt3kb110b1e8xf3hx3/background.png,True,True,True,True,True
cl44d95jw06my07az4wfa1fcj,/home/shared-data/AnnotierteBilder/cl44d95jw06my07az4wfa1fcj/cl44d95jw06my07az4wfa1fcj.jpg,/home/shared-data/AnnotierteBilder/cl44d95jw06my07az4wfa1fcj/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl44d95jw06my07az4wfa1fcj/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl44d95jw06my07az4wfa1fcj/background.png,True,True,True,True,True
cl1uw2gav0bhr104z1zoedkbv,/home/shared-data/AnnotierteBilder/cl1uw2gav0bhr104z1zoedkbv/cl1uw2gav0bhr104z1zoedkbv.jpg,/home/shared-data/AnnotierteBilder/cl1uw2gav0bhr104z1zoedkbv/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1uw2gav0bhr104z1zoedkbv/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1uw2gav0bhr104z1zoedkbv/background.png,True,True,True,True,True
cl2fytui93phn0z7k329kgp4r,/home/shared-data/AnnotierteBilder/cl2fytui93phn0z7k329kgp4r/cl2fytui93phn0z7k329kgp4r.jpg,/home/shared-data/AnnotierteBilder/cl2fytui93phn0z7k329kgp4r/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2fytui93phn0z7k329kgp4r/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2fytui93phn0z7k329kgp4r/background.png,True,True,True,True,True
cl66zbl4c0bku07zj8e9wc9aj,/home/shared-data/AnnotierteBilder/cl66zbl4c0bku07zj8e9wc9aj/cl66zbl4c0bku07zj8e9wc9aj.jpg,/home/shared-data/AnnotierteBilder/cl66zbl4c0bku07zj8e9wc9aj/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl66zbl4c0bku07zj8e9wc9aj/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl66zbl4c0bku07zj8e9wc9aj/background.png,True,True,True,True,True
cl6bk2o1rcmk508zjhkmzbzct,/home/shared-data/AnnotierteBilder/cl6bk2o1rcmk508zjhkmzbzct/cl6bk2o1rcmk508zjhkmzbzct.jpg,/home/shared-data/AnnotierteBilder/cl6bk2o1rcmk508zjhkmzbzct/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bk2o1rcmk508zjhkmzbzct/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bk2o1rcmk508zjhkmzbzct/background.png,True,True,True,True,True
cl2m0q3azdhtx0z7rh42t0kcp,/home/shared-data/AnnotierteBilder/cl2m0q3azdhtx0z7rh42t0kcp/cl2m0q3azdhtx0z7rh42t0kcp.jpg,/home/shared-data/AnnotierteBilder/cl2m0q3azdhtx0z7rh42t0kcp/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2m0q3azdhtx0z7rh42t0kcp/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2m0q3azdhtx0z7rh42t0kcp/background.png,True,True,True,True,True
cl2kotgwr01fo0z6l36vvhofk,/home/shared-data/AnnotierteBilder/cl2kotgwr01fo0z6l36vvhofk/cl2kotgwr01fo0z6l36vvhofk.jpg,/home/shared-data/AnnotierteBilder/cl2kotgwr01fo0z6l36vvhofk/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2kotgwr01fo0z6l36vvhofk/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2kotgwr01fo0z6l36vvhofk/background.png,True,True,True,True,True
cl24vp1wb8c550z8y8sf10q7p,/home/shared-data/AnnotierteBilder/cl24vp1wb8c550z8y8sf10q7p/cl24vp1wb8c550z8y8sf10q7p.jpg,/home/shared-data/AnnotierteBilder/cl24vp1wb8c550z8y8sf10q7p/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl24vp1wb8c550z8y8sf10q7p/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl24vp1wb8c550z8y8sf10q7p/background.png,True,True,True,True,True
cl1ux5ukh0j5z0z81d5o23x77,/home/shared-data/AnnotierteBilder/cl1ux5ukh0j5z0z81d5o23x77/cl1ux5ukh0j5z0z81d5o23x77.jpg,/home/shared-data/AnnotierteBilder/cl1ux5ukh0j5z0z81d5o23x77/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1ux5ukh0j5z0z81d5o23x77/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1ux5ukh0j5z0z81d5o23x77/background.png,True,True,True,True,True
cl1thu85w44zy0zdfg2kbfq9e,/home/shared-data/AnnotierteBilder/cl1thu85w44zy0zdfg2kbfq9e/cl1thu85w44zy0zdfg2kbfq9e.jpg,/home/shared-data/AnnotierteBilder/cl1thu85w44zy0zdfg2kbfq9e/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1thu85w44zy0zdfg2kbfq9e/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1thu85w44zy0zdfg2kbfq9e/background.png,True,True,True,True,True
cl61luixjbsr507x03lns5xj9,/home/shared-data/AnnotierteBilder/cl61luixjbsr507x03lns5xj9/cl61luixjbsr507x03lns5xj9.jpg,/home/shared-data/AnnotierteBilder/cl61luixjbsr507x03lns5xj9/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl61luixjbsr507x03lns5xj9/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl61luixjbsr507x03lns5xj9/background.png,True,True,True,True,True
cl1tg4kjb47e40zcca83c8hft,/home/shared-data/AnnotierteBilder/cl1tg4kjb47e40zcca83c8hft/cl1tg4kjb47e40zcca83c8hft.jpg,/home/shared-data/AnnotierteBilder/cl1tg4kjb47e40zcca83c8hft/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1tg4kjb47e40zcca83c8hft/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1tg4kjb47e40zcca83c8hft/background.png,True,True,True,True,True
cl49zx7zq7neb079o9nm765np,/home/shared-data/AnnotierteBilder/cl49zx7zq7neb079o9nm765np/cl49zx7zq7neb079o9nm765np.jpg,/home/shared-data/AnnotierteBilder/cl49zx7zq7neb079o9nm765np/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl49zx7zq7neb079o9nm765np/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl49zx7zq7neb079o9nm765np/background.png,True,True,True,True,True
cl3sscz0424y8073t70c38dz8,/home/shared-data/AnnotierteBilder/cl3sscz0424y8073t70c38dz8/cl3sscz0424y8073t70c38dz8.jpg,/home/shared-data/AnnotierteBilder/cl3sscz0424y8073t70c38dz8/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3sscz0424y8073t70c38dz8/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3sscz0424y8073t70c38dz8/background.png,True,True,True,True,True
cl4bf91hrhrhk07b18p1wa3ab,/home/shared-data/AnnotierteBilder/cl4bf91hrhrhk07b18p1wa3ab/cl4bf91hrhrhk07b18p1wa3ab.jpg,/home/shared-data/AnnotierteBilder/cl4bf91hrhrhk07b18p1wa3ab/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4bf91hrhrhk07b18p1wa3ab/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4bf91hrhrhk07b18p1wa3ab/background.png,True,True,True,True,True
cl61kjs0senpp07zpgl1e18ur,/home/shared-data/AnnotierteBilder/cl61kjs0senpp07zpgl1e18ur/cl61kjs0senpp07zpgl1e18ur.jpg,/home/shared-data/AnnotierteBilder/cl61kjs0senpp07zpgl1e18ur/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl61kjs0senpp07zpgl1e18ur/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl61kjs0senpp07zpgl1e18ur/background.png,True,True,True,True,True
cl5b2p2bq0wwc07045bb585ab,/home/shared-data/AnnotierteBilder/cl5b2p2bq0wwc07045bb585ab/cl5b2p2bq0wwc07045bb585ab.jpg,/home/shared-data/AnnotierteBilder/cl5b2p2bq0wwc07045bb585ab/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl5b2p2bq0wwc07045bb585ab/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl5b2p2bq0wwc07045bb585ab/background.png,True,True,True,True,True
cl4r9nhkv0tq7077kcah8h3qj,/home/shared-data/AnnotierteBilder/cl4r9nhkv0tq7077kcah8h3qj/cl4r9nhkv0tq7077kcah8h3qj.jpg,/home/shared-data/AnnotierteBilder/cl4r9nhkv0tq7077kcah8h3qj/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4r9nhkv0tq7077kcah8h3qj/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4r9nhkv0tq7077kcah8h3qj/background.png,True,True,True,True,True
cl2os5wmq00ls0zaxe7k64xt1,/home/shared-data/AnnotierteBilder/cl2os5wmq00ls0zaxe7k64xt1/cl2os5wmq00ls0zaxe7k64xt1.jpg,/home/shared-data/AnnotierteBilder/cl2os5wmq00ls0zaxe7k64xt1/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2os5wmq00ls0zaxe7k64xt1/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2os5wmq00ls0zaxe7k64xt1/background.png,True,True,True,True,True
cl722k47q3ujl070l5tckgbgy,/home/shared-data/AnnotierteBilder/cl722k47q3ujl070l5tckgbgy/cl722k47q3ujl070l5tckgbgy.jpg,/home/shared-data/AnnotierteBilder/cl722k47q3ujl070l5tckgbgy/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl722k47q3ujl070l5tckgbgy/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl722k47q3ujl070l5tckgbgy/background.png,True,True,True,True,True
cl2apj4za04vg0ze65o4can7f,/home/shared-data/AnnotierteBilder/cl2apj4za04vg0ze65o4can7f/cl2apj4za04vg0ze65o4can7f.jpg,/home/shared-data/AnnotierteBilder/cl2apj4za04vg0ze65o4can7f/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2apj4za04vg0ze65o4can7f/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2apj4za04vg0ze65o4can7f/background.png,True,True,True,True,True
cl4hhe1nt1zw5087yhczcauyi,/home/shared-data/AnnotierteBilder/cl4hhe1nt1zw5087yhczcauyi/cl4hhe1nt1zw5087yhczcauyi.jpg,/home/shared-data/AnnotierteBilder/cl4hhe1nt1zw5087yhczcauyi/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl4hhe1nt1zw5087yhczcauyi/background.png,True,True,,True,True
cl70w5y5i1hh007zp8k7yhtff,/home/shared-data/AnnotierteBilder/cl70w5y5i1hh007zp8k7yhtff/cl70w5y5i1hh007zp8k7yhtff.jpg,/home/shared-data/AnnotierteBilder/cl70w5y5i1hh007zp8k7yhtff/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl70w5y5i1hh007zp8k7yhtff/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl70w5y5i1hh007zp8k7yhtff/background.png,True,True,True,True,True
cl62vkeh445a707158ur7hji4,/home/shared-data/AnnotierteBilder/cl62vkeh445a707158ur7hji4/cl62vkeh445a707158ur7hji4.jpg,/home/shared-data/AnnotierteBilder/cl62vkeh445a707158ur7hji4/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl62vkeh445a707158ur7hji4/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl62vkeh445a707158ur7hji4/background.png,True,True,True,True,True
cl2m18vwfbr900z9odan1g1fn,/home/shared-data/AnnotierteBilder/cl2m18vwfbr900z9odan1g1fn/cl2m18vwfbr900z9odan1g1fn.jpg,/home/shared-data/AnnotierteBilder/cl2m18vwfbr900z9odan1g1fn/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2m18vwfbr900z9odan1g1fn/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2m18vwfbr900z9odan1g1fn/background.png,True,True,True,True,True
cl2ap95h505ka0zagg1fh6c56,/home/shared-data/AnnotierteBilder/cl2ap95h505ka0zagg1fh6c56/cl2ap95h505ka0zagg1fh6c56.jpg,/home/shared-data/AnnotierteBilder/cl2ap95h505ka0zagg1fh6c56/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl2ap95h505ka0zagg1fh6c56/background.png,True,True,,True,True
cl2amr09m0ksx10b662aj8tkd,/home/shared-data/AnnotierteBilder/cl2amr09m0ksx10b662aj8tkd/cl2amr09m0ksx10b662aj8tkd.jpg,/home/shared-data/AnnotierteBilder/cl2amr09m0ksx10b662aj8tkd/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2amr09m0ksx10b662aj8tkd/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2amr09m0ksx10b662aj8tkd/background.png,True,True,True,True,True
cl6p9nxiw4osv0725ccyj07ss,/home/shared-data/AnnotierteBilder/cl6p9nxiw4osv0725ccyj07ss/cl6p9nxiw4osv0725ccyj07ss.jpg,/home/shared-data/AnnotierteBilder/cl6p9nxiw4osv0725ccyj07ss/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6p9nxiw4osv0725ccyj07ss/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6p9nxiw4osv0725ccyj07ss/background.png,True,True,True,True,True
cl6bk0xe6ff6y07xd5f700s7t,/home/shared-data/AnnotierteBilder/cl6bk0xe6ff6y07xd5f700s7t/cl6bk0xe6ff6y07xd5f700s7t.jpg,/home/shared-data/AnnotierteBilder/cl6bk0xe6ff6y07xd5f700s7t/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bk0xe6ff6y07xd5f700s7t/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bk0xe6ff6y07xd5f700s7t/background.png,True,True,True,True,True
cl4vx696c3s2307zubgqgdafu,/home/shared-data/AnnotierteBilder/cl4vx696c3s2307zubgqgdafu/cl4vx696c3s2307zubgqgdafu.jpg,/home/shared-data/AnnotierteBilder/cl4vx696c3s2307zubgqgdafu/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4vx696c3s2307zubgqgdafu/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4vx696c3s2307zubgqgdafu/background.png,True,True,True,True,True
cl4wseden01vl08zt2x93gg2w,/home/shared-data/AnnotierteBilder/cl4wseden01vl08zt2x93gg2w/cl4wseden01vl08zt2x93gg2w.jpg,/home/shared-data/AnnotierteBilder/cl4wseden01vl08zt2x93gg2w/damaged_metal.png,,/home/shared-data/AnnotierteBilder/cl4wseden01vl08zt2x93gg2w/background.png,True,True,,True,True
cl3k4y7o8duj2076ufk73780n,/home/shared-data/AnnotierteBilder/cl3k4y7o8duj2076ufk73780n/cl3k4y7o8duj2076ufk73780n.jpg,/home/shared-data/AnnotierteBilder/cl3k4y7o8duj2076ufk73780n/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k4y7o8duj2076ufk73780n/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3k4y7o8duj2076ufk73780n/background.png,True,True,True,True,True
cl4wvduqk5wb707xm8ijufjfa,/home/shared-data/AnnotierteBilder/cl4wvduqk5wb707xm8ijufjfa/cl4wvduqk5wb707xm8ijufjfa.jpg,/home/shared-data/AnnotierteBilder/cl4wvduqk5wb707xm8ijufjfa/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wvduqk5wb707xm8ijufjfa/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4wvduqk5wb707xm8ijufjfa/background.png,True,True,True,True,True
cl4hl2qpr40fj075o9sj6gq2b,/home/shared-data/AnnotierteBilder/cl4hl2qpr40fj075o9sj6gq2b/cl4hl2qpr40fj075o9sj6gq2b.jpg,/home/shared-data/AnnotierteBilder/cl4hl2qpr40fj075o9sj6gq2b/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4hl2qpr40fj075o9sj6gq2b/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4hl2qpr40fj075o9sj6gq2b/background.png,True,True,True,True,True
cl65hrwag0e5n07to08a01xun,/home/shared-data/AnnotierteBilder/cl65hrwag0e5n07to08a01xun/cl65hrwag0e5n07to08a01xun.jpg,/home/shared-data/AnnotierteBilder/cl65hrwag0e5n07to08a01xun/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl65hrwag0e5n07to08a01xun/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl65hrwag0e5n07to08a01xun/background.png,True,True,True,True,True
cl4pfzhwb048k076vcqs3fhtm,/home/shared-data/AnnotierteBilder/cl4pfzhwb048k076vcqs3fhtm/cl4pfzhwb048k076vcqs3fhtm.jpg,/home/shared-data/AnnotierteBilder/cl4pfzhwb048k076vcqs3fhtm/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4pfzhwb048k076vcqs3fhtm/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4pfzhwb048k076vcqs3fhtm/background.png,True,True,True,True,True
cl41fl1q48can07442ffrch7d,/home/shared-data/AnnotierteBilder/cl41fl1q48can07442ffrch7d/cl41fl1q48can07442ffrch7d.jpg,/home/shared-data/AnnotierteBilder/cl41fl1q48can07442ffrch7d/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl41fl1q48can07442ffrch7d/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl41fl1q48can07442ffrch7d/background.png,True,True,True,True,True
cl2624wl501ie107b308t2hj9,/home/shared-data/AnnotierteBilder/cl2624wl501ie107b308t2hj9/cl2624wl501ie107b308t2hj9.jpg,/home/shared-data/AnnotierteBilder/cl2624wl501ie107b308t2hj9/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2624wl501ie107b308t2hj9/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2624wl501ie107b308t2hj9/background.png,True,True,True,True,True
cl2ou76ll069z0z942wfz7iue,/home/shared-data/AnnotierteBilder/cl2ou76ll069z0z942wfz7iue/cl2ou76ll069z0z942wfz7iue.jpg,/home/shared-data/AnnotierteBilder/cl2ou76ll069z0z942wfz7iue/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2ou76ll069z0z942wfz7iue/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2ou76ll069z0z942wfz7iue/background.png,True,True,True,True,True
cl1thfa1h48c30zcc371ffj2r,/home/shared-data/AnnotierteBilder/cl1thfa1h48c30zcc371ffj2r/cl1thfa1h48c30zcc371ffj2r.jpg,/home/shared-data/AnnotierteBilder/cl1thfa1h48c30zcc371ffj2r/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl1thfa1h48c30zcc371ffj2r/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl1thfa1h48c30zcc371ffj2r/background.png,True,True,True,True,True
cl44e9a7n0chg08a9f1gigq0s,/home/shared-data/AnnotierteBilder/cl44e9a7n0chg08a9f1gigq0s/cl44e9a7n0chg08a9f1gigq0s.jpg,/home/shared-data/AnnotierteBilder/cl44e9a7n0chg08a9f1gigq0s/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl44e9a7n0chg08a9f1gigq0s/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl44e9a7n0chg08a9f1gigq0s/background.png,True,True,True,True,True
cl7cbijasd7am071bd33r17r0,/home/shared-data/AnnotierteBilder/cl7cbijasd7am071bd33r17r0/cl7cbijasd7am071bd33r17r0.jpg,/home/shared-data/AnnotierteBilder/cl7cbijasd7am071bd33r17r0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cbijasd7am071bd33r17r0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl7cbijasd7am071bd33r17r0/background.png,True,True,True,True,True
cl4a3esvf7lk0079iei55h36h,/home/shared-data/AnnotierteBilder/cl4a3esvf7lk0079iei55h36h/cl4a3esvf7lk0079iei55h36h.jpg,/home/shared-data/AnnotierteBilder/cl4a3esvf7lk0079iei55h36h/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4a3esvf7lk0079iei55h36h/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4a3esvf7lk0079iei55h36h/background.png,True,True,True,True,True
cl61k2m9s9bfr0718gt2ea9io,/home/shared-data/AnnotierteBilder/cl61k2m9s9bfr0718gt2ea9io/cl61k2m9s9bfr0718gt2ea9io.jpg,/home/shared-data/AnnotierteBilder/cl61k2m9s9bfr0718gt2ea9io/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl61k2m9s9bfr0718gt2ea9io/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl61k2m9s9bfr0718gt2ea9io/background.png,True,True,True,True,True
cl48wvp2p15uk07657dy6fyhx,/home/shared-data/AnnotierteBilder/cl48wvp2p15uk07657dy6fyhx/cl48wvp2p15uk07657dy6fyhx.jpg,/home/shared-data/AnnotierteBilder/cl48wvp2p15uk07657dy6fyhx/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl48wvp2p15uk07657dy6fyhx/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl48wvp2p15uk07657dy6fyhx/background.png,True,True,True,True,True
cl6wbiggb0v7307u698mff79m,/home/shared-data/AnnotierteBilder/cl6wbiggb0v7307u698mff79m/cl6wbiggb0v7307u698mff79m.jpg,/home/shared-data/AnnotierteBilder/cl6wbiggb0v7307u698mff79m/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6wbiggb0v7307u698mff79m/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6wbiggb0v7307u698mff79m/background.png,True,True,True,True,True
cl6bkti8wj1zl07znhn1l1o20,/home/shared-data/AnnotierteBilder/cl6bkti8wj1zl07znhn1l1o20/cl6bkti8wj1zl07znhn1l1o20.jpg,/home/shared-data/AnnotierteBilder/cl6bkti8wj1zl07znhn1l1o20/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bkti8wj1zl07znhn1l1o20/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6bkti8wj1zl07znhn1l1o20/background.png,True,True,True,True,True
cl2kqws3n05ny0z9h2tq5dpt0,/home/shared-data/AnnotierteBilder/cl2kqws3n05ny0z9h2tq5dpt0/cl2kqws3n05ny0z9h2tq5dpt0.jpg,/home/shared-data/AnnotierteBilder/cl2kqws3n05ny0z9h2tq5dpt0/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl2kqws3n05ny0z9h2tq5dpt0/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl2kqws3n05ny0z9h2tq5dpt0/background.png,True,True,True,True,True
cl6dxde210wx307xu6f3ldeqf,/home/shared-data/AnnotierteBilder/cl6dxde210wx307xu6f3ldeqf/cl6dxde210wx307xu6f3ldeqf.jpg,/home/shared-data/AnnotierteBilder/cl6dxde210wx307xu6f3ldeqf/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dxde210wx307xu6f3ldeqf/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6dxde210wx307xu6f3ldeqf/background.png,True,True,True,True,True
cl4bej9rnhk6v07bj09ep381x,/home/shared-data/AnnotierteBilder/cl4bej9rnhk6v07bj09ep381x/cl4bej9rnhk6v07bj09ep381x.jpg,/home/shared-data/AnnotierteBilder/cl4bej9rnhk6v07bj09ep381x/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4bej9rnhk6v07bj09ep381x/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4bej9rnhk6v07bj09ep381x/background.png,True,True,True,True,True
cl6tu1tga9hn1072d0hdb9q2h,/home/shared-data/AnnotierteBilder/cl6tu1tga9hn1072d0hdb9q2h/cl6tu1tga9hn1072d0hdb9q2h.jpg,/home/shared-data/AnnotierteBilder/cl6tu1tga9hn1072d0hdb9q2h/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6tu1tga9hn1072d0hdb9q2h/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6tu1tga9hn1072d0hdb9q2h/background.png,True,True,True,True,True
cl4lfhgv291lf077w08fa32lv,/home/shared-data/AnnotierteBilder/cl4lfhgv291lf077w08fa32lv/cl4lfhgv291lf077w08fa32lv.jpg,/home/shared-data/AnnotierteBilder/cl4lfhgv291lf077w08fa32lv/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl4lfhgv291lf077w08fa32lv/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl4lfhgv291lf077w08fa32lv/background.png,True,True,True,True,True
cl3wnwozj2agt079rhy2n2b8n,/home/shared-data/AnnotierteBilder/cl3wnwozj2agt079rhy2n2b8n/cl3wnwozj2agt079rhy2n2b8n.jpg,/home/shared-data/AnnotierteBilder/cl3wnwozj2agt079rhy2n2b8n/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3wnwozj2agt079rhy2n2b8n/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3wnwozj2agt079rhy2n2b8n/background.png,True,True,True,True,True
cl3t4kk4qgdc9086ghllc7nyd,/home/shared-data/AnnotierteBilder/cl3t4kk4qgdc9086ghllc7nyd/cl3t4kk4qgdc9086ghllc7nyd.jpg,/home/shared-data/AnnotierteBilder/cl3t4kk4qgdc9086ghllc7nyd/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl3t4kk4qgdc9086ghllc7nyd/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl3t4kk4qgdc9086ghllc7nyd/background.png,True,True,True,True,True
cl6blgg8he5af080739pg0upc,/home/shared-data/AnnotierteBilder/cl6blgg8he5af080739pg0upc/cl6blgg8he5af080739pg0upc.jpg,/home/shared-data/AnnotierteBilder/cl6blgg8he5af080739pg0upc/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl6blgg8he5af080739pg0upc/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl6blgg8he5af080739pg0upc/background.png,True,True,True,True,True
cl74s7t516949074446wc8b16,/home/shared-data/AnnotierteBilder/cl74s7t516949074446wc8b16/cl74s7t516949074446wc8b16.jpg,/home/shared-data/AnnotierteBilder/cl74s7t516949074446wc8b16/damaged_metal.png,/home/shared-data/AnnotierteBilder/cl74s7t516949074446wc8b16/undamaged_metal.png,/home/shared-data/AnnotierteBilder/cl74s7t516949074446wc8b16/background.png,True,True,True,True,True
